Order_ID,Order_Date,Product_Name,Category,Region,Quantity,Unit_Price,Discount,Inventory_Available,Marketing_Spend,Revenue,Month,Quarter,Year
5298,2023-10-14,Office Chair,Furniture,West,17,48444,6,315,6342,823548,10,4,2023
5299,2023-06-02,Office Chair,Furniture,East,20,40797,5,328,8820,815940,6,2,2023
5300,2022-12-31,Coffee Table,Furniture,South,19,11252,17,396,3212,213788,12,4,2022
5301,2024-11-13,Wardrobe,Furniture,South,9,23448,17,385,2264,211032,11,4,2024
5302,2024-06-08,Bookshelf,Furniture,North,2,20121,20,249,3688,40242,6,2,2024
5303,2023-12-29,Bed,Furniture,West,20,27734,20,50,7078,554680,12,4,2023
5304,2022-04-05,Sofa,Furniture,South,1,40134,15,245,1493,40134,4,2,2022
5305,2025-02-09,Bed,Furniture,North,20,6427,10,160,8601,128540,2,1,2025
5306,2022-06-19,Study Table,Furniture,East,10,43781,7,386,4964,437810,6,2,2022
5307,2023-03-18,Bed,Furniture,East,14,22152,13,436,9827,310128,3,1,2023
5308,2024-01-10,Bookshelf,Furniture,West,2,7604,10,179,3926,15208,1,1,2024
5309,2025-07-30,Coffee Table,Furniture,South,2,11716,4,289,1668,23432,7,3,2025
5310,2022-10-12,Dining Table,Furniture,South,1,31276,1,245,8191,31276,10,4,2022
5311,2023-04-26,Bed,Furniture,West,16,15872,9,133,6993,253952,4,2,2023
5312,2025-12-17,Wardrobe,Furniture,East,19,10806,7,145,8187,205314,12,4,2025
5313,2022-09-06,Coffee Table,Furniture,East,15,13184,8,240,6497,197760,9,3,2022
5314,2022-11-10,Wardrobe,Furniture,South,16,30125,5,339,9729,482000,11,4,2022
5315,2025-03-02,Bookshelf,Furniture,East,7,4174,15,69,9406,29218,3,1,2025
5316,2025-05-24,Coffee Table,Furniture,West,4,39694,7,60,8108,158776,5,2,2025
5317,2022-02-13,Bookshelf,Furniture,North,3,45639,3,413,8967,136917,2,1,2022
5318,2025-06-22,Sofa,Furniture,South,18,26429,7,446,9859,475722,6,2,2025
5319,2022-04-21,Sofa,Furniture,West,6,30901,7,344,7510,185406,4,2,2022
5320,2024-03-23,Office Chair,Furniture,South,6,35493,14,289,9794,212958,3,1,2024
5321,2024-05-09,Sofa,Furniture,North,2,12096,6,365,3603,24192,5,2,2024
5322,2025-10-04,Office Chair,Furniture,East,10,9923,19,166,3431,99230,10,4,2025
5323,2023-09-30,Bed,Furniture,South,5,47480,16,289,6844,237400,9,3,2023
5324,2022-11-05,Bookshelf,Furniture,North,20,20920,11,297,8198,418400,11,4,2022
5325,2022-01-28,Dining Table,Furniture,East,20,6366,0,489,4695,127320,1,1,2022
5326,2022-10-05,Dining Table,Furniture,North,19,18988,14,205,2187,360772,10,4,2022
5327,2023-01-13,Bookshelf,Furniture,West,7,4098,5,164,3979,28686,1,1,2023
5328,2025-02-16,Study Table,Furniture,East,11,30585,2,125,8123,336435,2,1,2025
5329,2024-08-08,Wardrobe,Furniture,South,8,43705,20,436,3563,349640,8,3,2024
5330,2023-07-05,Bed,Furniture,South,12,11609,7,213,2410,139308,7,3,2023
5331,2022-12-01,Office Chair,Furniture,West,15,7876,13,427,8732,118140,12,4,2022
5332,2023-01-10,Bookshelf,Furniture,West,16,18107,15,177,3601,289712,1,1,2023
5333,2025-01-11,Coffee Table,Furniture,South,13,4812,16,275,6680,62556,1,1,2025
5334,2022-08-07,Sofa,Furniture,West,14,32689,8,466,6638,457646,8,3,2022
5335,2022-10-07,Office Chair,Furniture,East,12,7287,13,53,2076,87444,10,4,2022
5336,2025-09-01,Sofa,Furniture,East,5,37906,7,302,3866,189530,9,3,2025
5337,2023-01-14,Coffee Table,Furniture,West,16,19642,15,200,3913,314272,1,1,2023
5338,2025-09-23,Bookshelf,Furniture,North,14,2539,4,460,8284,35546,9,3,2025
5339,2023-04-23,Bookshelf,Furniture,South,3,15072,19,432,7758,45216,4,2,2023
5340,2025-10-19,Bookshelf,Furniture,South,17,39288,6,261,8242,667896,10,4,2025
5341,2022-03-29,Dining Table,Furniture,North,6,42139,6,160,2520,252834,3,1,2022
5342,2025-02-02,Office Chair,Furniture,East,17,22097,4,170,5362,375649,2,1,2025
5343,2024-11-16,Study Table,Furniture,South,18,49352,12,264,6994,888336,11,4,2024
5344,2024-11-21,Bed,Furniture,East,10,14723,16,331,3937,147230,11,4,2024
5345,2023-11-22,Study Table,Furniture,West,20,42319,10,189,3740,846380,11,4,2023
5346,2023-06-23,Bed,Furniture,West,2,43183,6,326,9149,86366,6,2,2023
5347,2024-03-06,Sofa,Furniture,East,8,20152,5,336,4769,161216,3,1,2024
5348,2022-05-26,Wardrobe,Furniture,North,14,29931,6,214,1040,419034,5,2,2022
5349,2022-01-10,Dining Table,Furniture,South,2,39055,15,495,6478,78110,1,1,2022
5350,2023-09-22,Bookshelf,Furniture,North,12,20136,12,352,2499,241632,9,3,2023
5351,2022-06-04,Bookshelf,Furniture,West,8,30506,3,474,4861,244048,6,2,2022
5352,2024-04-13,Wardrobe,Furniture,West,1,10990,12,402,1028,10990,4,2,2024
5353,2024-11-04,Bed,Furniture,North,5,18316,16,395,3464,91580,11,4,2024
5354,2023-10-23,Bed,Furniture,South,20,34287,6,282,1350,685740,10,4,2023
5355,2022-08-24,Bookshelf,Furniture,North,20,14096,20,163,4460,281920,8,3,2022
5356,2023-07-12,Sofa,Furniture,North,16,39317,13,326,1960,629072,7,3,2023
5357,2023-11-25,Office Chair,Furniture,North,3,16543,0,500,4465,49629,11,4,2023
5358,2024-05-04,Study Table,Furniture,North,16,17514,14,350,5424,280224,5,2,2024
5359,2023-07-16,Dining Table,Furniture,East,16,29699,5,76,8792,475184,7,3,2023
5360,2025-06-27,Study Table,Furniture,South,17,13298,18,156,1547,226066,6,2,2025
5361,2023-02-07,Office Chair,Furniture,North,13,28453,2,450,8661,369889,2,1,2023
5362,2024-12-17,Coffee Table,Furniture,South,20,8927,5,377,8775,178540,12,4,2024
5363,2023-07-17,Coffee Table,Furniture,East,6,6244,0,419,3523,37464,7,3,2023
5364,2022-05-12,Bed,Furniture,East,15,29878,12,110,7972,448170,5,2,2022
5365,2024-10-18,Sofa,Furniture,South,10,44801,16,183,5989,448010,10,4,2024
5366,2025-07-30,Sofa,Furniture,West,1,12124,0,84,4247,12124,7,3,2025
5367,2023-09-13,Coffee Table,Furniture,North,14,15122,13,361,4818,211708,9,3,2023
5368,2022-09-20,Sofa,Furniture,North,15,22141,12,276,7201,332115,9,3,2022
5369,2022-03-04,Coffee Table,Furniture,North,6,24635,10,348,1210,147810,3,1,2022
5370,2023-03-30,Office Chair,Furniture,North,9,43009,17,241,2775,387081,3,1,2023
5371,2024-06-13,Coffee Table,Furniture,West,12,6728,18,357,2632,80736,6,2,2024
5372,2022-12-16,Bed,Furniture,North,15,40752,18,93,2194,611280,12,4,2022
5373,2024-12-22,Study Table,Furniture,North,3,16804,7,81,8834,50412,12,4,2024
5374,2022-10-13,Dining Table,Furniture,South,19,4055,20,371,1123,77045,10,4,2022
5375,2024-10-10,Bookshelf,Furniture,East,4,38734,9,376,4074,154936,10,4,2024
5376,2024-05-24,Study Table,Furniture,West,14,36373,0,316,1484,509222,5,2,2024
5377,2022-09-15,Study Table,Furniture,North,13,13347,10,373,7131,173511,9,3,2022
5378,2025-08-09,Study Table,Furniture,West,11,46692,20,412,7427,513612,8,3,2025
5379,2025-06-14,Sofa,Furniture,North,6,21032,3,409,3542,126192,6,2,2025
5380,2025-11-27,Bookshelf,Furniture,West,15,44743,5,143,4258,671145,11,4,2025
5381,2022-04-28,Office Chair,Furniture,North,19,2893,11,496,4065,54967,4,2,2022
5382,2025-08-25,Wardrobe,Furniture,South,18,11138,8,278,7751,200484,8,3,2025
5383,2023-06-17,Office Chair,Furniture,West,1,25680,4,344,1165,25680,6,2,2023
5384,2023-12-28,Dining Table,Furniture,East,5,3321,12,205,9418,16605,12,4,2023
5385,2023-11-09,Coffee Table,Furniture,West,17,45349,20,395,4434,770933,11,4,2023
5386,2023-03-27,Dining Table,Furniture,West,4,11874,17,333,4572,47496,3,1,2023
5387,2025-06-04,Study Table,Furniture,South,9,21846,10,199,2285,196614,6,2,2025
5388,2022-07-12,Sofa,Furniture,East,2,17907,3,54,6812,35814,7,3,2022
5389,2025-10-05,Wardrobe,Furniture,South,10,45488,10,442,6681,454880,10,4,2025
5390,2023-01-05,Wardrobe,Furniture,South,2,49655,4,197,4522,99310,1,1,2023
5391,2025-01-13,Bed,Furniture,North,16,20213,9,361,1843,323408,1,1,2025
5392,2025-08-11,Dining Table,Furniture,North,5,49322,13,493,8356,246610,8,3,2025
5393,2025-12-11,Sofa,Furniture,North,6,40893,10,245,3473,245358,12,4,2025
5394,2022-12-02,Dining Table,Furniture,West,19,13789,6,148,5048,261991,12,4,2022
5395,2024-04-07,Coffee Table,Furniture,East,4,24862,16,454,9392,99448,4,2,2024
5396,2024-08-26,Study Table,Furniture,West,11,9769,15,294,1433,107459,8,3,2024
5397,2022-02-08,Wardrobe,Furniture,North,2,43756,20,286,7865,87512,2,1,2022
5398,2022-09-03,Bed,Furniture,South,2,23715,16,288,5711,47430,9,3,2022
5399,2023-04-05,Sofa,Furniture,East,2,20547,3,387,2464,41094,4,2,2023
5400,2025-08-23,Office Chair,Furniture,West,6,7403,0,485,7557,44418,8,3,2025
5401,2022-09-06,Sofa,Furniture,South,15,24726,0,348,1659,370890,9,3,2022
5402,2023-09-11,Bed,Furniture,North,4,48356,14,197,9261,193424,9,3,2023
5403,2025-08-20,Wardrobe,Furniture,North,13,18660,14,249,7273,242580,8,3,2025
5404,2023-11-18,Bed,Furniture,West,16,48114,20,380,3353,769824,11,4,2023
5405,2022-01-20,Bookshelf,Furniture,North,5,46482,17,262,6485,232410,1,1,2022
5406,2025-04-13,Study Table,Furniture,East,9,15002,6,208,4565,135018,4,2,2025
5407,2025-10-10,Bookshelf,Furniture,East,20,6752,3,159,6952,135040,10,4,2025
5408,2024-01-23,Bookshelf,Furniture,West,16,13801,3,316,8007,220816,1,1,2024
5409,2025-09-18,Office Chair,Furniture,East,6,18997,17,266,4050,113982,9,3,2025
5410,2024-09-16,Study Table,Furniture,West,2,18008,18,158,7452,36016,9,3,2024
5411,2023-03-22,Bookshelf,Furniture,North,19,5145,14,235,9351,97755,3,1,2023
5412,2025-10-26,Coffee Table,Furniture,North,11,14014,15,350,4603,154154,10,4,2025
5413,2024-09-18,Dining Table,Furniture,North,15,34895,7,307,3380,523425,9,3,2024
5414,2022-05-12,Sofa,Furniture,South,14,49006,15,217,3964,686084,5,2,2022
5415,2022-02-16,Coffee Table,Furniture,South,9,26480,6,239,3319,238320,2,1,2022
5416,2023-03-16,Office Chair,Furniture,West,2,46666,16,483,2768,93332,3,1,2023
5417,2024-03-16,Coffee Table,Furniture,North,14,26825,7,414,9666,375550,3,1,2024
5418,2024-11-01,Bookshelf,Furniture,East,16,26731,2,197,7307,427696,11,4,2024
5419,2025-03-13,Study Table,Furniture,West,3,41543,6,191,4599,124629,3,1,2025
5420,2022-07-01,Coffee Table,Furniture,East,3,40311,9,350,3367,120933,7,3,2022
5421,2025-05-23,Dining Table,Furniture,South,5,18704,17,182,7114,93520,5,2,2025
5422,2022-04-03,Coffee Table,Furniture,West,16,28396,12,149,2227,454336,4,2,2022
5423,2023-03-03,Office Chair,Furniture,East,3,6734,0,228,2782,20202,3,1,2023
5424,2023-11-08,Sofa,Furniture,South,12,46314,14,266,1829,555768,11,4,2023
5425,2024-10-01,Sofa,Furniture,North,19,3394,18,416,1117,64486,10,4,2024
5426,2025-08-25,Sofa,Furniture,East,10,39444,8,82,6138,394440,8,3,2025
5427,2022-03-17,Wardrobe,Furniture,South,2,36053,13,79,9648,72106,3,1,2022
5428,2022-12-27,Study Table,Furniture,North,6,41297,3,494,8212,247782,12,4,2022
5429,2025-03-04,Wardrobe,Furniture,West,6,32872,10,453,2011,197232,3,1,2025
5430,2022-06-13,Coffee Table,Furniture,East,9,41219,0,216,4731,370971,6,2,2022
5431,2024-06-27,Office Chair,Furniture,South,20,30621,11,77,5023,612420,6,2,2024
5432,2024-11-11,Dining Table,Furniture,South,9,18245,16,250,2374,164205,11,4,2024
5433,2025-11-20,Dining Table,Furniture,West,7,30822,0,123,5109,215754,11,4,2025
5434,2025-08-30,Bookshelf,Furniture,West,9,22225,14,435,4926,200025,8,3,2025
5435,2023-06-26,Coffee Table,Furniture,North,17,27251,9,163,5389,463267,6,2,2023
5436,2025-03-19,Dining Table,Furniture,East,18,26567,12,365,7394,478206,3,1,2025
5437,2024-04-01,Coffee Table,Furniture,West,8,6717,5,452,3525,53736,4,2,2024
5438,2024-02-05,Office Chair,Furniture,North,10,43692,1,183,3255,436920,2,1,2024
5439,2022-01-25,Bed,Furniture,East,16,38960,19,223,7838,623360,1,1,2022
5440,2023-02-28,Wardrobe,Furniture,East,11,24470,15,95,3184,269170,2,1,2023
5441,2023-01-27,Sofa,Furniture,East,6,5989,4,165,1107,35934,1,1,2023
5442,2023-11-30,Bookshelf,Furniture,West,10,28407,20,255,8468,284070,11,4,2023
5443,2024-07-10,Bed,Furniture,East,14,36139,12,66,6555,505946,7,3,2024
5444,2022-11-29,Dining Table,Furniture,South,20,22729,18,315,7860,454580,11,4,2022
5445,2024-12-09,Wardrobe,Furniture,North,6,17605,14,167,1590,105630,12,4,2024
5446,2025-02-10,Bookshelf,Furniture,North,18,37580,0,291,7999,676440,2,1,2025
5447,2024-02-12,Study Table,Furniture,South,7,19395,5,497,8076,135765,2,1,2024
5448,2023-02-21,Bed,Furniture,North,12,40133,8,180,2234,481596,2,1,2023
5449,2024-05-14,Coffee Table,Furniture,West,13,6303,19,65,7911,81939,5,2,2024
5450,2024-11-11,Bookshelf,Furniture,East,20,31752,3,465,5463,635040,11,4,2024
5451,2023-03-26,Bed,Furniture,East,1,35857,9,272,4916,35857,3,1,2023
5452,2025-08-11,Study Table,Furniture,East,8,11021,7,449,7987,88168,8,3,2025
5453,2022-08-25,Office Chair,Furniture,West,9,15796,17,371,9392,142164,8,3,2022
5454,2022-07-05,Bookshelf,Furniture,West,16,43699,2,346,5197,699184,7,3,2022
5455,2022-03-18,Study Table,Furniture,West,14,46922,8,261,3108,656908,3,1,2022
5456,2022-06-06,Coffee Table,Furniture,North,14,12480,19,234,4256,174720,6,2,2022
5457,2025-08-06,Wardrobe,Furniture,South,5,44639,2,113,1144,223195,8,3,2025
5458,2022-02-09,Bookshelf,Furniture,South,11,34921,11,403,3136,384131,2,1,2022
5459,2024-01-21,Bed,Furniture,West,9,37061,15,121,4926,333549,1,1,2024
5460,2023-03-18,Bookshelf,Furniture,East,13,29925,16,143,9131,389025,3,1,2023
5461,2022-10-15,Study Table,Furniture,East,19,22282,9,110,3321,423358,10,4,2022
5462,2024-05-10,Bookshelf,Furniture,North,6,14665,2,459,2829,87990,5,2,2024
5463,2025-07-09,Study Table,Furniture,East,12,3499,16,244,2185,41988,7,3,2025
5464,2022-11-23,Bed,Furniture,East,2,17701,17,421,3580,35402,11,4,2022
5465,2025-06-16,Dining Table,Furniture,West,19,22732,17,387,5255,431908,6,2,2025
5466,2023-07-20,Wardrobe,Furniture,North,17,38722,16,472,9672,658274,7,3,2023
5467,2023-11-17,Coffee Table,Furniture,South,3,22801,7,122,5936,68403,11,4,2023
5468,2024-04-11,Dining Table,Furniture,North,15,39475,3,404,1713,592125,4,2,2024
5469,2025-08-03,Bookshelf,Furniture,East,9,46635,12,385,3898,419715,8,3,2025
5470,2023-07-19,Coffee Table,Furniture,South,7,41158,5,381,2891,288106,7,3,2023
5471,2023-10-20,Study Table,Furniture,North,10,23921,11,95,1304,239210,10,4,2023
5472,2024-05-18,Bed,Furniture,South,3,8324,5,335,3765,24972,5,2,2024
5473,2024-06-04,Study Table,Furniture,East,8,42138,0,334,5171,337104,6,2,2024
5474,2024-10-10,Bed,Furniture,West,9,7104,19,119,6904,63936,10,4,2024
5475,2024-08-25,Office Chair,Furniture,South,9,13249,16,406,3254,119241,8,3,2024
5476,2025-02-11,Coffee Table,Furniture,North,12,47134,13,500,6005,565608,2,1,2025
5477,2024-12-15,Office Chair,Furniture,East,20,42153,4,55,3351,843060,12,4,2024
5478,2022-07-19,Dining Table,Furniture,North,1,15536,14,178,3661,15536,7,3,2022
5479,2025-06-11,Sofa,Furniture,West,7,30410,13,254,9314,212870,6,2,2025
5480,2023-08-13,Wardrobe,Furniture,West,2,23840,15,359,1850,47680,8,3,2023
5481,2022-08-28,Coffee Table,Furniture,West,16,28600,4,128,3972,457600,8,3,2022
5482,2025-06-23,Wardrobe,Furniture,East,2,49325,3,317,5923,98650,6,2,2025
5483,2022-06-27,Wardrobe,Furniture,East,8,21687,18,238,7800,173496,6,2,2022
5484,2024-10-03,Dining Table,Furniture,East,1,33645,7,398,2170,33645,10,4,2024
5485,2023-06-25,Bed,Furniture,East,11,9150,1,476,3583,100650,6,2,2023
5486,2023-05-03,Bookshelf,Furniture,West,18,8639,5,284,9226,155502,5,2,2023
5487,2024-06-08,Bookshelf,Furniture,West,16,35778,20,90,1769,572448,6,2,2024
5488,2022-05-06,Study Table,Furniture,North,12,28424,4,116,4670,341088,5,2,2022
5489,2022-06-02,Coffee Table,Furniture,West,20,16930,14,375,9385,338600,6,2,2022
5490,2024-02-08,Bookshelf,Furniture,West,1,28824,11,214,7853,28824,2,1,2024
5491,2024-02-03,Sofa,Furniture,North,15,12088,14,58,3917,181320,2,1,2024
5492,2024-08-20,Bookshelf,Furniture,East,15,47400,5,58,5155,711000,8,3,2024
5493,2024-01-01,Office Chair,Furniture,West,12,45063,3,485,1565,540756,1,1,2024
5494,2023-12-22,Dining Table,Furniture,West,9,14666,7,244,2678,131994,12,4,2023
5495,2025-11-28,Sofa,Furniture,North,16,38242,17,276,4836,611872,11,4,2025
5496,2022-03-24,Bed,Furniture,East,12,37114,1,349,9995,445368,3,1,2022
5497,2022-12-19,Bed,Furniture,South,7,27130,19,51,7484,189910,12,4,2022
5498,2025-01-05,Bed,Furniture,West,17,6651,1,355,4626,113067,1,1,2025
5499,2024-10-16,Sofa,Furniture,North,9,32016,12,243,7086,288144,10,4,2024
5500,2023-03-10,Wardrobe,Furniture,East,6,45503,20,375,1036,273018,3,1,2023
5501,2025-09-14,Sofa,Furniture,South,10,38073,17,397,7039,380730,9,3,2025
5502,2024-05-01,Coffee Table,Furniture,North,20,40206,19,323,8348,804120,5,2,2024
5503,2023-09-30,Coffee Table,Furniture,North,8,19165,15,491,5474,153320,9,3,2023
5504,2023-07-17,Sofa,Furniture,North,15,15696,1,127,1338,235440,7,3,2023
5505,2025-08-22,Coffee Table,Furniture,East,19,36804,11,139,8487,699276,8,3,2025
5506,2024-09-17,Wardrobe,Furniture,East,3,24065,5,428,1507,72195,9,3,2024
5507,2024-11-16,Sofa,Furniture,South,18,48929,18,59,4373,880722,11,4,2024
5508,2023-11-24,Wardrobe,Furniture,South,13,20221,12,367,4773,262873,11,4,2023
5509,2022-12-30,Bookshelf,Furniture,West,15,34217,14,75,8078,513255,12,4,2022
5510,2022-07-14,Bookshelf,Furniture,North,14,13119,1,298,9622,183666,7,3,2022
5511,2023-03-23,Dining Table,Furniture,South,1,9203,13,230,8987,9203,3,1,2023
5512,2025-12-12,Coffee Table,Furniture,South,8,24486,10,267,3124,195888,12,4,2025
5513,2024-08-14,Wardrobe,Furniture,South,12,46684,5,463,5549,560208,8,3,2024
5514,2022-03-31,Wardrobe,Furniture,North,19,25507,19,345,3438,484633,3,1,2022
5515,2024-06-04,Bookshelf,Furniture,North,13,32602,12,315,4502,423826,6,2,2024
5516,2023-09-21,Sofa,Furniture,North,15,43789,20,380,5093,656835,9,3,2023
5517,2023-05-22,Bed,Furniture,South,8,48944,12,292,3696,391552,5,2,2023
5518,2022-10-02,Wardrobe,Furniture,East,1,10806,16,146,8174,10806,10,4,2022
5519,2024-08-24,Wardrobe,Furniture,West,3,36152,1,334,1963,108456,8,3,2024
5520,2023-07-27,Study Table,Furniture,South,6,32233,4,75,4947,193398,7,3,2023
5521,2023-11-22,Office Chair,Furniture,West,13,9812,11,228,1873,127556,11,4,2023
5522,2024-07-22,Study Table,Furniture,West,20,9516,8,271,3645,190320,7,3,2024
5523,2025-06-17,Bed,Furniture,East,11,9426,5,130,2842,103686,6,2,2025
5524,2024-04-19,Study Table,Furniture,East,16,19756,1,241,5319,316096,4,2,2024
5525,2024-06-16,Bookshelf,Furniture,North,3,23800,19,419,6206,71400,6,2,2024
5526,2023-08-29,Office Chair,Furniture,East,12,13764,10,436,1332,165168,8,3,2023
5527,2024-07-04,Bookshelf,Furniture,East,9,9090,10,474,8099,81810,7,3,2024
5528,2023-10-01,Dining Table,Furniture,North,4,22446,14,82,5523,89784,10,4,2023
5529,2024-03-08,Study Table,Furniture,East,15,43159,17,350,3638,647385,3,1,2024
5530,2022-03-12,Sofa,Furniture,South,12,27394,12,416,1361,328728,3,1,2022
5531,2024-02-04,Bookshelf,Furniture,North,14,48608,18,372,9340,680512,2,1,2024
5532,2023-06-24,Dining Table,Furniture,North,10,27071,8,477,6926,270710,6,2,2023
5533,2022-02-08,Bed,Furniture,North,13,22329,8,352,5894,290277,2,1,2022
5534,2023-11-12,Bed,Furniture,South,17,40726,16,265,8956,692342,11,4,2023
5535,2022-07-14,Dining Table,Furniture,North,15,6534,3,275,8495,98010,7,3,2022
5536,2023-12-25,Wardrobe,Furniture,South,10,15076,13,196,2563,150760,12,4,2023
5537,2025-08-28,Coffee Table,Furniture,North,15,8351,10,134,8032,125265,8,3,2025
5538,2024-06-01,Study Table,Furniture,South,11,7308,0,150,2188,80388,6,2,2024
5539,2023-06-18,Dining Table,Furniture,North,5,44051,10,457,5533,220255,6,2,2023
5540,2022-09-04,Bed,Furniture,East,9,42270,16,172,3552,380430,9,3,2022
5541,2022-07-06,Coffee Table,Furniture,West,6,14028,13,324,7088,84168,7,3,2022
5542,2023-01-27,Sofa,Furniture,East,4,9969,1,406,2649,39876,1,1,2023
5543,2024-12-19,Bookshelf,Furniture,East,5,36808,7,106,1594,184040,12,4,2024
5544,2022-01-28,Bed,Furniture,South,16,2476,6,115,1208,39616,1,1,2022
5545,2024-10-26,Coffee Table,Furniture,West,14,43826,2,359,1713,613564,10,4,2024
5546,2025-08-31,Study Table,Furniture,East,8,31608,18,68,4254,252864,8,3,2025
5547,2022-08-12,Office Chair,Furniture,North,16,18275,9,224,7605,292400,8,3,2022
5548,2022-09-13,Bed,Furniture,South,2,18306,3,136,3933,36612,9,3,2022
5549,2023-01-17,Coffee Table,Furniture,West,20,36776,14,242,3829,735520,1,1,2023
5550,2022-01-22,Study Table,Furniture,South,2,15272,20,295,7342,30544,1,1,2022
5551,2023-11-27,Bookshelf,Furniture,North,17,48024,10,325,3980,816408,11,4,2023
5552,2023-07-27,Wardrobe,Furniture,West,1,31205,20,386,6579,31205,7,3,2023
5553,2023-03-09,Wardrobe,Furniture,South,19,12687,17,171,9386,241053,3,1,2023
5554,2023-08-19,Bed,Furniture,North,15,29809,0,343,2963,447135,8,3,2023
5555,2023-02-23,Bookshelf,Furniture,West,11,38403,17,135,7917,422433,2,1,2023
5556,2022-02-06,Study Table,Furniture,South,9,31763,20,263,9927,285867,2,1,2022
5557,2025-09-27,Bookshelf,Furniture,East,10,2158,15,454,3712,21580,9,3,2025
5558,2023-05-03,Bed,Furniture,East,13,3823,16,421,6662,49699,5,2,2023
5559,2024-05-29,Bed,Furniture,North,18,9580,13,294,4245,172440,5,2,2024
5560,2022-03-17,Bed,Furniture,North,14,9899,10,281,1468,138586,3,1,2022
5561,2024-08-27,Bookshelf,Furniture,East,7,34455,14,240,6138,241185,8,3,2024
5562,2022-06-17,Bookshelf,Furniture,East,4,5350,17,308,9039,21400,6,2,2022
5563,2022-01-08,Bed,Furniture,West,8,42485,16,198,3664,339880,1,1,2022
5564,2024-10-23,Sofa,Furniture,North,17,3797,1,433,4823,64549,10,4,2024
5565,2022-01-19,Coffee Table,Furniture,North,5,49983,5,156,3414,249915,1,1,2022
5566,2025-05-18,Coffee Table,Furniture,West,8,21015,5,169,2399,168120,5,2,2025
5567,2025-12-06,Study Table,Furniture,West,12,26024,16,278,2584,312288,12,4,2025
5568,2025-11-28,Coffee Table,Furniture,West,17,46451,6,441,4705,789667,11,4,2025
5569,2023-01-02,Bed,Furniture,East,1,27827,12,97,7620,27827,1,1,2023
5570,2024-05-17,Bed,Furniture,North,5,24037,5,383,1882,120185,5,2,2024
5571,2023-06-17,Bookshelf,Furniture,South,6,7558,17,108,2538,45348,6,2,2023
5572,2022-10-18,Bookshelf,Furniture,East,19,45456,13,156,4820,863664,10,4,2022
