Order_ID,Order_Date,Product_Name,Category,Region,Quantity,Unit_Price,Discount,Inventory_Available,Marketing_Spend,Revenue
5912,2022-09-11,Wardrobe,Furniture,South,14,43301,1,135,4780,606214
5913,2023-08-21,Bed,Furniture,West,5,7264,3,497,2494,36320
5914,2023-05-19,Bookshelf,Furniture,North,6,22946,5,282,7997,137676
5915,2024-12-27,Study Table,Furniture,East,18,5092,0,298,1214,91656
5916,2025-11-05,Bookshelf,Furniture,North,5,41118,15,177,6119,205590
5917,2025-10-12,Sofa,Furniture,South,10,8610,19,221,8897,86100
5918,2025-06-08,Bed,Furniture,South,15,5031,2,230,1783,75465
5919,2022-11-15,Dining Table,Furniture,North,8,36488,0,415,9589,291904
5920,2025-12-04,Study Table,Furniture,East,17,8697,16,285,7517,147849
5921,2025-08-13,Wardrobe,Furniture,South,11,20363,17,340,8375,223993
5922,2025-06-15,Dining Table,Furniture,North,15,32065,5,435,5495,480975
5923,2022-03-05,Office Chair,Furniture,South,4,13553,20,190,3849,54212
5924,2025-05-07,Bed,Furniture,South,19,14140,19,403,1131,268660
5925,2023-12-21,Sofa,Furniture,North,16,8312,8,308,5430,132992
5926,2023-05-26,Coffee Table,Furniture,West,19,28104,16,138,2287,533976
5927,2024-04-13,Bed,Furniture,North,3,28727,1,172,3127,86181
5928,2022-08-04,Coffee Table,Furniture,West,18,33042,13,140,9344,594756
5929,2025-02-11,Bookshelf,Furniture,North,11,8261,11,192,3622,90871
5930,2022-10-08,Study Table,Furniture,East,3,5757,16,246,4604,17271
5931,2022-10-23,Study Table,Furniture,East,1,15306,11,263,9783,15306
5932,2023-08-25,Dining Table,Furniture,North,7,10029,17,355,1186,70203
5933,2022-12-23,Sofa,Furniture,West,14,6762,0,332,8392,94668
5934,2024-10-01,Bookshelf,Furniture,West,14,38560,4,63,4552,539840
5935,2024-05-16,Study Table,Furniture,West,20,26839,2,189,7093,536780
5936,2023-08-04,Bookshelf,Furniture,South,14,25995,8,407,5641,363930
5937,2023-01-03,Dining Table,Furniture,South,11,44641,13,342,6486,491051
5938,2025-08-21,Wardrobe,Furniture,West,18,43379,17,281,8677,780822
5939,2023-07-05,Sofa,Furniture,West,19,34583,14,384,9658,657077
5940,2023-09-14,Bed,Furniture,West,13,15294,10,101,7171,198822
5941,2024-09-12,Bookshelf,Furniture,West,2,5228,7,419,2374,10456
5942,2023-01-10,Sofa,Furniture,East,18,13114,0,182,4020,236052
5943,2023-08-27,Office Chair,Furniture,West,2,20743,13,483,1061,41486
5944,2023-02-15,Wardrobe,Furniture,South,1,40675,15,62,1340,40675
5945,2022-09-09,Study Table,Furniture,East,2,4861,1,124,9854,9722
5946,2025-07-28,Bed,Furniture,South,7,49628,18,481,3936,347396
5947,2025-04-07,Bookshelf,Furniture,North,10,44703,4,326,5867,447030
5948,2025-01-23,Sofa,Furniture,East,1,45166,10,168,2708,45166
5949,2024-06-20,Study Table,Furniture,North,16,12394,19,139,7330,198304
5950,2025-03-09,Bookshelf,Furniture,North,4,17165,12,498,6036,68660
5951,2023-02-06,Dining Table,Furniture,North,2,21005,13,377,6031,42010
5952,2024-09-02,Sofa,Furniture,East,9,40597,3,252,1995,365373
5953,2025-06-21,Bed,Furniture,North,17,8068,16,428,7858,137156
5954,2022-06-12,Wardrobe,Furniture,East,19,9521,13,362,7089,180899
5955,2023-09-04,Coffee Table,Furniture,West,7,19375,4,305,9613,135625
5956,2024-02-19,Coffee Table,Furniture,North,7,7711,19,231,4782,53977
5957,2024-10-04,Dining Table,Furniture,East,12,19757,19,233,8909,237084
5958,2022-08-31,Bookshelf,Furniture,East,14,43422,3,50,4275,607908
5959,2023-08-28,Bookshelf,Furniture,South,5,13303,0,157,5143,66515
5960,2024-09-26,Sofa,Furniture,West,20,2796,19,242,6043,55920
5961,2025-02-18,Office Chair,Furniture,West,12,42958,6,362,8202,515496
5962,2022-05-20,Bookshelf,Furniture,North,4,24491,15,72,1453,97964
5963,2025-03-12,Bookshelf,Furniture,East,6,14241,3,144,3324,85446
5964,2024-08-29,Office Chair,Furniture,South,14,39270,0,161,1634,549780
5965,2022-09-20,Dining Table,Furniture,South,8,8096,17,75,6395,64768
5966,2025-02-28,Coffee Table,Furniture,South,17,5381,13,188,8177,91477
5967,2023-12-29,Wardrobe,Furniture,East,9,23093,16,164,1490,207837
5968,2024-12-16,Office Chair,Furniture,West,4,2325,2,308,6740,9300
5969,2023-09-19,Bookshelf,Furniture,North,6,35060,3,374,2334,210360
5970,2022-11-05,Office Chair,Furniture,South,6,2112,12,204,1835,12672
5971,2025-02-09,Bed,Furniture,North,4,6147,17,452,5307,24588
5972,2025-11-22,Dining Table,Furniture,East,9,28857,16,221,4960,259713
5973,2022-09-12,Study Table,Furniture,East,5,41220,17,222,3828,206100
5974,2022-02-13,Study Table,Furniture,West,19,47616,1,308,1041,904704
5975,2024-08-12,Bed,Furniture,South,14,48017,9,125,6166,672238
5976,2023-04-10,Coffee Table,Furniture,West,13,12300,17,118,7370,159900
5977,2023-12-14,Office Chair,Furniture,South,19,20285,4,463,1939,385415
5978,2024-12-20,Bed,Furniture,South,10,43442,6,265,5050,434420
5979,2025-07-02,Sofa,Furniture,West,14,7075,13,454,1044,99050
5980,2024-10-11,Wardrobe,Furniture,East,18,36071,9,97,9476,649278
5981,2022-06-02,Bed,Furniture,East,18,14491,6,337,3346,260838
5982,2023-09-21,Office Chair,Furniture,East,8,24805,10,62,5332,198440
5983,2023-10-05,Wardrobe,Furniture,West,11,3561,7,468,4827,39171
5984,2023-06-05,Study Table,Furniture,East,9,19925,8,398,5576,179325
5985,2023-06-09,Sofa,Furniture,East,13,18228,14,324,7274,236964
5986,2023-09-04,Sofa,Furniture,West,2,41945,12,166,9822,83890
5987,2022-08-01,Bookshelf,Furniture,South,11,24906,19,114,8231,273966
5988,2025-09-28,Sofa,Furniture,South,6,31650,4,60,1822,189900
5989,2024-10-02,Bookshelf,Furniture,West,20,33170,4,265,6945,663400
5990,2025-10-08,Coffee Table,Furniture,East,10,8639,5,411,9089,86390
5991,2023-11-12,Study Table,Furniture,South,14,39164,9,471,4852,548296
5992,2024-09-14,Office Chair,Furniture,South,3,40987,0,252,3185,122961
5993,2025-07-05,Bed,Furniture,South,11,34958,12,396,1222,384538
5994,2025-03-29,Sofa,Furniture,South,1,29236,3,147,7551,29236
5995,2024-12-11,Dining Table,Furniture,East,11,43988,2,319,9245,483868
5996,2022-07-15,Bed,Furniture,East,17,17088,13,96,9790,290496
5997,2022-12-01,Wardrobe,Furniture,South,7,48694,5,54,8440,340858
5998,2025-05-15,Study Table,Furniture,South,11,31195,4,89,3798,343145
5999,2023-06-26,Sofa,Furniture,East,6,18078,17,476,2926,108468
6000,2024-12-28,Coffee Table,Furniture,North,1,43954,8,101,6441,43954
6001,2022-11-01,Office Chair,Furniture,North,5,42287,3,447,3467,211435
6002,2022-08-29,Coffee Table,Furniture,South,15,32832,13,286,3688,492480
6003,2024-02-29,Dining Table,Furniture,North,6,28429,1,400,2066,170574
6004,2025-03-28,Sofa,Furniture,North,18,14162,4,299,8333,254916
6005,2024-10-02,Study Table,Furniture,South,8,31615,10,486,5819,252920
6006,2022-08-28,Dining Table,Furniture,East,17,19137,20,252,3359,325329
6007,2023-03-02,Bookshelf,Furniture,North,10,30346,4,378,7002,303460
6008,2025-04-20,Dining Table,Furniture,East,20,16938,12,359,3539,338760
6009,2022-05-06,Study Table,Furniture,South,17,9475,15,122,9749,161075
6010,2025-02-14,Bed,Furniture,North,18,19091,4,73,2127,343638
6011,2022-07-03,Study Table,Furniture,West,17,30276,18,113,8178,514692
6012,2024-08-10,Sofa,Furniture,North,7,11018,10,104,3734,77126
6013,2024-05-31,Sofa,Furniture,North,17,15139,4,343,3156,257363
6014,2024-09-29,Office Chair,Furniture,North,13,9299,10,103,8011,120887
6015,2023-01-26,Office Chair,Furniture,South,10,23152,0,405,4762,231520
6016,2022-03-11,Sofa,Furniture,East,4,35807,20,299,3652,143228
6017,2022-01-13,Office Chair,Furniture,East,10,23930,0,432,1613,239300
6018,2023-05-05,Bookshelf,Furniture,North,7,39964,17,325,8295,279748
6019,2022-01-16,Sofa,Furniture,North,16,39757,1,389,3008,636112
6020,2025-01-18,Bed,Furniture,South,19,49818,11,111,7011,946542
6021,2025-04-09,Sofa,Furniture,North,17,45898,11,250,9369,780266
6022,2025-01-19,Dining Table,Furniture,West,14,22031,17,374,9055,308434
6023,2025-01-09,Wardrobe,Furniture,East,16,34021,3,389,4602,544336
6024,2023-08-24,Office Chair,Furniture,East,5,17117,16,204,9550,85585
6025,2024-06-24,Dining Table,Furniture,North,14,14775,14,314,1099,206850
6026,2024-08-25,Bookshelf,Furniture,North,4,29438,16,308,5905,117752
6027,2025-08-21,Study Table,Furniture,East,2,41681,10,81,9176,83362
6028,2023-08-04,Bookshelf,Furniture,West,6,11022,10,91,1339,66132
6029,2025-04-30,Wardrobe,Furniture,South,1,3561,11,480,2530,3561
6030,2022-02-05,Bookshelf,Furniture,East,18,49476,17,255,6042,890568
6031,2023-10-27,Wardrobe,Furniture,South,17,45188,16,316,8674,768196
6032,2025-04-16,Bed,Furniture,North,20,16494,7,77,1214,329880
6033,2023-09-19,Office Chair,Furniture,North,12,40311,18,390,2954,483732
6034,2025-07-11,Sofa,Furniture,West,2,13829,1,479,6423,27658
6035,2025-06-14,Coffee Table,Furniture,West,16,17527,20,420,5717,280432
6036,2022-04-09,Coffee Table,Furniture,North,17,47414,7,117,8220,806038
6037,2024-04-12,Office Chair,Furniture,West,15,23254,4,360,8114,348810
6038,2024-01-31,Bed,Furniture,North,14,35077,17,332,8287,491078
6039,2024-11-15,Bookshelf,Furniture,North,4,45252,12,341,1344,181008
6040,2022-11-06,Coffee Table,Furniture,East,2,8845,14,442,6217,17690
6041,2024-03-04,Wardrobe,Furniture,East,6,11702,13,213,6606,70212
6042,2025-09-16,Coffee Table,Furniture,West,20,39313,6,371,5196,786260
6043,2023-03-20,Sofa,Furniture,North,20,23187,10,325,8313,463740
6044,2025-10-20,Sofa,Furniture,East,14,45179,8,428,8286,632506
6045,2023-07-04,Office Chair,Furniture,West,17,43156,2,373,4533,733652
6046,2025-02-03,Bed,Furniture,North,16,20009,7,346,8879,320144
6047,2024-05-08,Dining Table,Furniture,East,6,18572,6,324,9923,111432
6048,2024-10-06,Dining Table,Furniture,South,14,26919,10,271,6668,376866
6049,2024-04-12,Wardrobe,Furniture,South,7,20244,20,283,3167,141708
6050,2023-08-26,Wardrobe,Furniture,North,13,13733,2,110,4071,178529
6051,2022-04-23,Office Chair,Furniture,West,11,30757,1,255,9033,338327
6052,2023-06-05,Bookshelf,Furniture,North,6,21955,15,214,9797,131730
6053,2022-09-08,Office Chair,Furniture,South,20,48098,17,373,4183,961960
6054,2022-06-08,Sofa,Furniture,East,19,33073,4,165,5291,628387
6055,2024-02-25,Bookshelf,Furniture,West,7,29522,6,182,4168,206654
6056,2023-04-18,Bed,Furniture,West,12,46623,2,470,8945,559476
6057,2025-02-28,Wardrobe,Furniture,North,4,18762,20,222,2106,75048
6058,2022-08-23,Office Chair,Furniture,South,2,16594,15,362,7210,33188
6059,2025-11-13,Bookshelf,Furniture,North,2,37921,16,348,3565,75842
6060,2025-01-28,Sofa,Furniture,West,1,26261,19,465,4693,26261
6061,2023-08-13,Dining Table,Furniture,East,5,49280,18,313,6566,246400
6062,2023-08-14,Study Table,Furniture,West,13,48882,13,164,7331,635466
6063,2023-02-25,Bed,Furniture,North,18,10778,20,306,3428,194004
6064,2023-08-07,Coffee Table,Furniture,West,5,33248,2,254,3200,166240
6065,2024-05-12,Coffee Table,Furniture,South,19,37618,15,252,7100,714742
6066,2022-01-31,Dining Table,Furniture,North,8,24314,3,336,5500,194512
6067,2025-10-14,Bookshelf,Furniture,West,20,27089,20,300,8709,541780
6068,2025-02-08,Bed,Furniture,East,4,20886,0,54,1124,83544
6069,2025-07-25,Study Table,Furniture,East,5,24827,6,232,6900,124135
6070,2023-09-26,Bookshelf,Furniture,West,17,40060,16,267,2649,681020
6071,2024-05-31,Sofa,Furniture,West,1,6050,14,416,6485,6050
6072,2022-11-18,Office Chair,Furniture,South,17,20051,8,337,7778,340867
6073,2022-01-23,Bookshelf,Furniture,North,11,10109,9,159,3067,111199
6074,2023-12-03,Bookshelf,Furniture,West,15,25378,17,84,5385,380670
6075,2024-12-18,Study Table,Furniture,East,9,32034,5,303,5592,288306
6076,2025-11-20,Bookshelf,Furniture,South,12,45827,5,246,4205,549924
6077,2025-12-01,Dining Table,Furniture,East,13,32803,12,143,1184,426439
6078,2024-12-18,Wardrobe,Furniture,West,11,11009,12,67,3093,121099
6079,2025-07-16,Wardrobe,Furniture,North,16,43872,19,59,3717,701952
6080,2022-02-22,Wardrobe,Furniture,East,9,40391,16,497,8346,363519
6081,2024-07-02,Office Chair,Furniture,South,18,7173,11,342,8077,129114
6082,2025-04-17,Wardrobe,Furniture,East,12,3525,2,73,1112,42300
6083,2022-08-09,Bed,Furniture,West,18,42981,16,409,7550,773658
6084,2025-06-16,Wardrobe,Furniture,East,13,49245,7,336,9857,640185
6085,2024-07-23,Sofa,Furniture,East,10,18388,20,406,7512,183880
6086,2025-08-27,Bookshelf,Furniture,East,11,10554,14,134,3439,116094
6087,2023-05-19,Study Table,Furniture,East,3,19660,7,127,1452,58980
6088,2022-11-19,Office Chair,Furniture,East,7,8203,6,54,6647,57421
6089,2023-02-21,Coffee Table,Furniture,East,10,3239,13,259,8144,32390
6090,2024-10-17,Coffee Table,Furniture,West,19,10570,11,381,5198,200830
6091,2024-07-01,Office Chair,Furniture,North,10,33577,4,228,4638,335770
6092,2024-12-16,Coffee Table,Furniture,West,4,5277,18,333,8630,21108
6093,2023-11-14,Coffee Table,Furniture,West,6,41928,7,172,7528,251568
6094,2025-08-03,Dining Table,Furniture,North,4,30053,2,188,3756,120212
6095,2024-11-09,Wardrobe,Furniture,West,3,38637,13,298,7398,115911
6096,2022-09-28,Wardrobe,Furniture,North,19,40928,3,320,2768,777632
6097,2024-04-27,Wardrobe,Furniture,North,20,46481,19,75,5552,929620
6098,2023-03-10,Office Chair,Furniture,North,20,17943,0,183,7103,358860
6099,2025-11-10,Office Chair,Furniture,North,8,40456,9,500,8628,323648
6100,2024-10-22,Office Chair,Furniture,North,11,37126,3,471,4767,408386
6101,2022-07-26,Coffee Table,Furniture,East,6,44072,2,292,1747,264432
6102,2022-10-07,Sofa,Furniture,East,8,17564,17,97,7342,140512
6103,2024-09-28,Bed,Furniture,South,8,2654,5,159,3504,21232
6104,2025-01-03,Study Table,Furniture,South,5,6380,12,145,2203,31900
6105,2022-11-09,Bed,Furniture,West,15,17672,18,81,9628,265080
6106,2025-02-12,Sofa,Furniture,West,1,19054,12,372,4003,19054
6107,2024-10-09,Study Table,Furniture,South,10,9100,12,462,1507,91000
6108,2023-06-23,Sofa,Furniture,North,3,39679,3,422,3283,119037
6109,2023-08-29,Office Chair,Furniture,East,14,9664,20,153,4104,135296
6110,2025-08-09,Dining Table,Furniture,West,5,41700,4,76,1125,208500
6111,2024-06-08,Bed,Furniture,South,9,28345,11,406,4601,255105
6112,2022-09-25,Coffee Table,Furniture,East,17,3476,3,433,3373,59092
6113,2025-06-27,Bed,Furniture,South,18,9407,20,327,9971,169326
6114,2024-03-29,Coffee Table,Furniture,West,10,36099,6,370,5112,360990
6115,2025-11-25,Study Table,Furniture,East,9,25196,18,160,5963,226764
6116,2025-08-29,Study Table,Furniture,North,20,5449,12,199,8324,108980
6117,2022-04-17,Bed,Furniture,West,5,24108,1,295,6803,120540
6118,2025-11-30,Wardrobe,Furniture,East,2,38788,14,224,3413,77576
6119,2025-08-09,Wardrobe,Furniture,South,7,17055,20,138,8525,119385
6120,2023-01-28,Bed,Furniture,East,2,33661,9,417,4776,67322
6121,2022-06-09,Coffee Table,Furniture,East,16,30496,13,199,7060,487936
6122,2022-06-11,Coffee Table,Furniture,North,17,28117,14,83,4014,477989
6123,2022-11-08,Wardrobe,Furniture,South,5,13788,0,213,6339,68940
6124,2024-02-25,Sofa,Furniture,East,1,5038,16,194,4891,5038
6125,2022-04-05,Bookshelf,Furniture,West,15,27392,1,386,5500,410880
6126,2022-02-23,Bookshelf,Furniture,East,16,27655,15,368,6426,442480
6127,2022-08-09,Bed,Furniture,West,7,14959,7,75,8190,104713
6128,2022-08-28,Study Table,Furniture,North,12,10919,11,291,4011,131028
6129,2022-10-29,Office Chair,Furniture,North,9,34862,5,354,4880,313758
6130,2025-05-01,Office Chair,Furniture,West,15,25537,3,409,6512,383055
6131,2025-03-23,Dining Table,Furniture,East,16,2968,0,411,7305,47488
6132,2022-12-01,Dining Table,Furniture,East,8,20544,12,356,9243,164352
6133,2022-12-13,Bed,Furniture,West,2,28810,9,108,5656,57620
6134,2023-09-10,Coffee Table,Furniture,East,12,31219,12,141,5735,374628
6135,2023-12-07,Dining Table,Furniture,South,20,15786,19,409,8103,315720
6136,2022-08-09,Coffee Table,Furniture,South,9,37049,9,346,5482,333441
6137,2025-09-21,Bookshelf,Furniture,North,13,48903,0,435,3450,635739
6138,2024-12-07,Bookshelf,Furniture,North,19,17689,16,245,3416,336091
6139,2024-08-27,Wardrobe,Furniture,West,11,39853,17,393,1272,438383
6140,2022-12-28,Coffee Table,Furniture,South,6,8871,20,445,6705,53226
6141,2025-04-19,Wardrobe,Furniture,West,20,2002,9,230,3625,40040
6142,2022-08-14,Bed,Furniture,South,3,47138,11,77,9886,141414
6143,2024-07-19,Study Table,Furniture,South,14,31093,16,286,1961,435302
6144,2024-05-13,Study Table,Furniture,South,13,7254,17,266,3416,94302
6145,2023-12-30,Dining Table,Furniture,North,13,34641,2,336,2956,450333
6146,2022-06-09,Coffee Table,Furniture,North,7,11148,20,115,8352,78036
6147,2025-07-09,Bookshelf,Furniture,South,18,23369,17,457,5334,420642
6148,2022-06-20,Bookshelf,Furniture,South,2,36864,0,134,4347,73728
6149,2022-03-03,Office Chair,Furniture,South,18,31336,1,474,6206,564048
6150,2023-07-21,Wardrobe,Furniture,West,3,49474,7,351,3471,148422
6151,2025-10-18,Bookshelf,Furniture,West,3,42642,17,120,4318,127926
6152,2023-12-15,Bookshelf,Furniture,West,19,13869,20,464,1233,263511
6153,2025-01-23,Wardrobe,Furniture,West,7,3246,5,334,1374,22722
6154,2022-04-28,Study Table,Furniture,South,19,37271,17,290,4125,708149
6155,2025-09-15,Office Chair,Furniture,East,9,45647,20,420,7029,410823
6156,2024-01-13,Wardrobe,Furniture,South,2,38306,3,407,7241,76612
6157,2025-01-02,Coffee Table,Furniture,East,16,9739,0,314,5792,155824
6158,2024-02-09,Coffee Table,Furniture,West,10,16244,7,348,4531,162440
6159,2022-02-19,Study Table,Furniture,West,7,37442,14,380,1183,262094
6160,2024-12-13,Dining Table,Furniture,South,10,29241,12,391,9693,292410
6161,2025-02-25,Study Table,Furniture,East,18,6740,17,116,9487,121320
6162,2023-10-30,Sofa,Furniture,North,16,35622,19,262,3457,569952
6163,2025-12-05,Study Table,Furniture,West,11,13240,20,56,3690,145640
6164,2024-01-25,Bed,Furniture,East,20,28205,7,289,9647,564100
6165,2025-04-28,Dining Table,Furniture,South,2,8227,12,217,7537,16454
6166,2024-07-20,Wardrobe,Furniture,West,3,21773,4,169,2093,65319
6167,2024-02-01,Bookshelf,Furniture,West,13,12843,7,370,3445,166959
6168,2024-12-28,Coffee Table,Furniture,East,16,43394,1,234,3285,694304
6169,2025-01-02,Study Table,Furniture,North,6,35292,0,271,4741,211752
6170,2025-10-24,Bed,Furniture,North,3,47478,10,434,1799,142434
6171,2023-07-09,Wardrobe,Furniture,West,9,18560,0,491,1551,167040
6172,2024-06-20,Sofa,Furniture,North,20,44408,16,478,9828,888160
6173,2022-02-28,Study Table,Furniture,West,16,13411,2,487,3020,214576
6174,2023-06-22,Dining Table,Furniture,East,19,49845,16,195,4661,947055
6175,2025-08-11,Office Chair,Furniture,East,20,37111,20,69,8132,742220
6176,2024-11-24,Bookshelf,Furniture,South,3,11940,16,77,4260,35820
6177,2025-09-17,Bookshelf,Furniture,East,9,16245,7,480,9734,146205
6178,2025-04-17,Study Table,Furniture,West,6,21676,8,143,4008,130056
6179,2025-08-10,Coffee Table,Furniture,South,12,20466,13,489,2381,245592
6180,2022-12-10,Wardrobe,Furniture,East,12,24715,4,484,8150,296580
6181,2022-11-19,Wardrobe,Furniture,East,1,28234,16,464,3601,28234
6182,2025-01-22,Bookshelf,Furniture,South,8,25412,11,235,5943,203296
6183,2022-07-01,Dining Table,Furniture,South,7,37575,8,336,2281,263025
6184,2025-03-25,Coffee Table,Furniture,North,1,21447,6,115,7855,21447
6185,2022-10-28,Bookshelf,Furniture,West,12,27973,20,215,2475,335676
6186,2024-02-10,Wardrobe,Furniture,South,15,16050,18,402,5174,240750
6187,2024-04-11,Dining Table,Furniture,West,18,8605,20,189,2235,154890
6188,2022-04-17,Office Chair,Furniture,North,18,17902,6,431,5698,322236
6189,2025-09-15,Wardrobe,Furniture,West,7,20748,2,61,3589,145236
6190,2025-05-03,Dining Table,Furniture,North,11,34351,13,323,6002,377861
6191,2022-05-26,Dining Table,Furniture,West,1,22665,9,183,8973,22665
6192,2025-11-14,Bookshelf,Furniture,West,2,21501,7,53,9043,43002
6193,2022-02-05,Dining Table,Furniture,North,11,45437,1,355,8384,499807
6194,2023-01-18,Dining Table,Furniture,East,16,6360,2,462,4098,101760
6195,2025-06-20,Bed,Furniture,West,12,4973,8,484,5990,59676
6196,2024-04-07,Dining Table,Furniture,South,4,46993,2,278,5277,187972
6197,2025-06-16,Dining Table,Furniture,West,10,28784,2,55,4444,287840
6198,2025-01-27,Office Chair,Furniture,West,12,28578,20,409,5506,342936
6199,2025-11-17,Dining Table,Furniture,South,4,49547,8,405,3373,198188
6200,2024-04-14,Bed,Furniture,North,20,34348,12,469,5471,686960
6201,2024-05-24,Study Table,Furniture,North,10,21797,5,228,3976,217970
6202,2022-11-05,Sofa,Furniture,West,3,13544,2,82,6576,40632
6203,2024-08-26,Coffee Table,Furniture,East,20,10022,1,140,9597,200440
6204,2023-08-06,Coffee Table,Furniture,East,1,40695,1,84,2093,40695
6205,2024-02-24,Dining Table,Furniture,South,15,27792,7,122,6876,416880
6206,2024-02-27,Study Table,Furniture,North,12,49842,10,67,8600,598104
6207,2022-11-15,Office Chair,Furniture,East,10,14128,5,109,4740,141280
